Sujet Age Gender Blind Block Essai Structure Numeral Group Colored_dots Couleur_cible Couleur_filler Nombre_caseN Couleurcible_caseN Nombre_caseS Couleurcible_caseS Nombre_caseE Couleurcible_caseE Nombre_caseO Couleurcible_caseO Distance Expected_value Condition Response Response_time
13 36 F N 2 56 exactly 4 A 5 blue red 1 0 1 1 4 1 2 0 1 ? Superior 4.43864229765 5211
13 36 F N 2 57 no-less-than 4 NA 6 blue red 2 1 3 1 2 0 1 1 2 TRUE Superior 1.82767624021 5836
13 36 F N 2 58 no-more-than 6 NA 8 blue green 2 1 2 1 2 0 4 1 2 FALSE Superior 1.04438642298 5650
13 36 F N 2 59 no-less-than 5 NA 8 green yellow 2 1 3 1 5 0 3 1 3 TRUE Superior 4.96083550914 6140
13 36 F N 2 60 exactly 6 A 7 red black 2 0 6 1 1 1 6 0 1 ? Superior 0.522193211488 5627
13 36 F N 2 61 more-than 5 NA 5 red blue 2 1 2 1 3 0 1 1 0 FALSE Equal 1.56657963446 6235
13 36 F N 2 62 exactly 5 NA 5 green yellow 1 1 1 1 1 0 3 1 0 TRUE Equal 100 3781
13 36 F N 2 63 no-more-than 4 NA 4 red green 4 0 1 1 3 0 3 1 0 TRUE Equal 2.61096605744 6595
13 36 F N 2 64 no-less-than 4 NA 4 red yellow 1 1 2 1 1 1 4 0 0 TRUE Equal 1.56657963446 7079
13 36 F N 2 65 exactly 6 NA 8 blue green 3 1 3 1 2 1 1 0 2 ? Superior 0.261096605744 4964
13 36 F N 2 66 exactly 4 NA 6 red green 5 0 5 0 3 1 3 1 2 ? Superior 0 5021
13 36 F N 2 67 no-more-than 4 NA 7 green black 2 1 2 1 3 1 6 0 3 FALSE Superior 0 5680
13 36 F N 2 68 more-than 5 NA 2 red black 3 0 1 0 5 1 1 0 -3 FALSE Inferior 0 6403
13 36 F N 2 69 more-than 5 NA 6 green red 3 1 3 1 1 0 2 0 1 TRUE Superior 100 15528
13 36 F N 2 70 no-less-than 6 NA 3 red yellow 1 0 5 0 5 0 1 1 -3 FALSE Inferior 1.82767624021 10628
13 36 F N 2 71 no-less-than 6 NA 7 blue green 3 1 4 1 3 0 4 0 1 TRUE Superior 1.04438642298 10492
13 36 F N 2 72 more-than 6 NA 6 red yellow 2 1 4 0 2 1 2 1 0 FALSE Equal 3.39425587467 6394
13 36 F N 2 73 more-than 5 NA 4 green blue 2 0 4 1 2 0 3 0 -1 FALSE Inferior 0 5313
13 36 F N 2 74 exactly 5 NA 5 red blue 4 1 5 0 1 1 6 0 0 TRUE Equal 97.1279373368 4715
13 36 F N 2 75 exactly 4 A 6 blue green 5 0 4 0 2 1 4 1 2 ? Superior 0 4317
13 36 F N 2 76 exactly 5 A 7 blue yellow 2 0 2 1 2 0 5 1 2 ? Superior 2.61096605744 4164
13 36 F N 2 77 no-less-than 4 NA 1 red black 4 0 2 1 4 0 5 0 -3 FALSE Inferior 1.56657963446 6345
13 36 F N 2 78 less-than 6 NA 4 green red 3 0 6 0 5 0 6 1 -2 TRUE Inferior 1.30548302872 4829
13 36 F N 2 79 less-than 4 NA 3 green red 4 0 3 0 1 1 1 0 -1 TRUE Inferior 100 8408
13 36 F N 2 80 exactly 4 NA 7 green yellow 2 1 3 1 2 1 2 0 3 ? Superior 1.82767624021 4009
13 36 F N 2 81 no-less-than 5 NA 2 blue green 5 0 5 0 3 1 6 0 -3 FALSE Inferior 2.3498694517 14195
13 36 F N 2 82 less-than 5 NA 7 blue yellow 2 0 1 0 1 1 6 1 2 FALSE Superior 9.13838120104 4621
13 36 F N 2 83 more-than 4 NA 2 green yellow 4 0 1 0 4 0 4 1 -2 FALSE Inferior 14.6214099217 5169
13 36 F N 2 84 exactly 5 A 5 blue red 4 0 3 0 6 0 5 1 0 TRUE Equal 100 5427
13 36 F N 2 85 less-than 5 NA 8 green red 1 1 4 1 2 0 3 1 3 FALSE Superior 8.61618798956 7640
13 36 F N 2 86 more-than 4 NA 5 green yellow 3 1 4 0 2 0 2 1 1 TRUE Superior 100 3413
13 36 F N 2 87 exactly 4 NA 4 blue green 2 1 5 0 2 0 2 1 0 TRUE Equal 100 3108
13 36 F N 2 88 less-than 6 NA 8 red blue 3 1 3 1 2 0 2 1 2 FALSE Superior 9.39947780679 4571
13 36 F N 2 89 no-more-than 5 NA 2 green red 5 0 5 1 2 0 2 0 -3 TRUE Inferior 4.96083550914 5025
13 36 F N 2 90 exactly 4 NA 2 red blue 4 0 2 0 1 0 6 1 -2 FALSE Inferior 5.22193211488 4420
13 36 F N 2 91 no-more-than 4 NA 3 red yellow 5 0 2 0 6 1 5 0 -1 TRUE Inferior 100 6972
13 36 F N 2 92 no-less-than 5 NA 4 green black 5 0 4 0 1 0 4 1 -1 FALSE Inferior 4.69973890339 5842
13 36 F N 2 93 no-more-than 4 NA 1 red black 5 0 4 1 1 0 2 0 -3 TRUE Inferior 7.31070496084 5627
13 36 F N 2 94 more-than 6 NA 5 blue red 6 0 4 1 5 0 2 0 -1 FALSE Inferior 1.82767624021 9058
13 36 F N 2 95 exactly 5 NA 2 red blue 4 0 4 0 3 0 1 1 -3 FALSE Inferior 2.61096605744 3771
13 36 F N 2 96 no-less-than 4 NA 3 red green 6 1 6 0 4 0 3 0 -1 FALSE Inferior 3.65535248042 5089
