Sujet Age Gender Blind Block Essai Structure Numeral Group Colored_dots Couleur_cible Couleur_filler Nombre_caseN Couleurcible_caseN Nombre_caseS Couleurcible_caseS Nombre_caseE Couleurcible_caseE Nombre_caseO Couleurcible_caseO Distance Expected_value Condition Response Response_time
2 41 F Y 1 117 no-more-than 5 NA 4 green red 3 1 1 0 2 0 4 0 -1 TRUE Inferior 7.31070496084 2977
2 41 F Y 1 118 more-than 5 NA 4 red yellow 2 0 6 0 6 1 5 0 -1 FALSE Inferior 6.5274151436 11626
2 41 F Y 1 119 no-less-than 4 NA 1 red green 1 0 4 0 3 0 3 1 -3 FALSE Inferior 51.9582245431 4725
2 41 F Y 1 120 exactly 4 NA 5 red yellow 6 0 4 0 2 1 3 1 1 ? Superior 1.04438642298 2410
2 41 F Y 2 1 exactly 4 A 7 red yellow 3 1 2 0 6 0 4 1 3 ? Superior 1.04438642298 8925
2 41 F Y 2 2 exactly 5 NA 4 green yellow 6 0 6 0 1 1 3 0 -1 FALSE Inferior 0 7626
2 41 F Y 2 3 more-than 4 NA 6 green black 3 1 4 0 5 0 3 1 2 TRUE Superior 100 4101
2 41 F Y 2 4 exactly 4 NA 4 blue yellow 1 0 3 0 3 1 1 1 0 TRUE Equal 100 7088
2 41 F Y 2 5 less-than 6 NA 9 green red 3 1 3 1 3 1 1 0 3 FALSE Superior 1.04438642298 6229
2 41 F Y 2 6 no-more-than 6 NA 3 blue yellow 3 0 3 0 3 0 1 1 -3 TRUE Inferior 0 9828
2 41 F Y 2 7 no-more-than 6 NA 6 red green 2 0 4 0 2 1 4 1 0 TRUE Equal 100 8849
2 41 F Y 2 8 no-more-than 5 NA 4 red green 5 0 4 0 6 0 3 1 -1 TRUE Inferior 0 6755
2 41 F Y 2 9 less-than 6 NA 6 red black 2 1 3 0 4 1 5 0 0 FALSE Equal 0 5965
2 41 F Y 2 10 less-than 5 NA 4 red black 6 1 5 0 3 0 2 0 -1 TRUE Inferior 0 9466
2 41 F Y 2 11 more-than 6 NA 8 green yellow 1 1 4 0 4 1 3 1 2 TRUE Superior 0 6228
2 41 F Y 2 12 no-less-than 4 NA 7 green yellow 1 1 3 1 3 1 5 0 3 TRUE Superior 0 7072
2 41 F Y 2 13 more-than 6 NA 4 green red 6 0 2 0 5 1 4 0 -2 FALSE Inferior 0 4438
2 41 F Y 2 14 less-than 4 NA 4 red yellow 1 0 1 0 2 1 2 1 0 FALSE Equal 0 5201
2 41 F Y 2 15 exactly 5 NA 5 red blue 5 0 4 0 1 1 4 1 0 TRUE Equal 100 9710
2 41 F Y 2 16 exactly 5 A 5 red green 5 0 6 0 2 0 5 1 0 TRUE Equal 100 3538
2 41 F Y 2 17 no-more-than 6 NA 4 blue black 1 0 3 1 2 0 2 0 -2 TRUE Inferior 0 7892
