Subject,Age,Gender,Blind,Block,Trial,Sentence,Numeral,Colored_dots,Couleur_cible,Couleur_filler,Nombre_caseN,Couleurcible_caseN,Nombre_caseS,Couleurcible_caseS,Nombre_caseE,Couleurcible_caseE,Nombre_caseO,Couleurcible_caseO,Distance,Expected_value,Condition,Response,Response_time,Group
11,25,M,N,2,15,no-more-than,4,1,green,black,4,1,3,0,6,0,5,0,-3,TRUE,Inferior,6.266318538,3564,no
11,25,M,N,2,16,exactly,6,8,green,blue,4,1,4,0,2,1,2,1,2,?,Superior,0.261096606,4382,no
11,25,M,N,2,17,less-than,6,4,blue,yellow,3,0,6,1,6,0,4,0,-2,TRUE,Inferior,0,3584,no
11,25,M,N,2,18,exactly,5,6,blue,red,4,1,2,0,2,1,6,0,1,?,Superior,3.394255875,2414,no
11,25,M,N,2,19,exactly,4,3,blue,red,3,0,3,1,2,0,4,0,-1,FALSE,Inferior,3.394255875,3106,no
11,25,M,N,2,20,exactly,6,9,red,black,6,0,3,1,5,0,6,1,3,?,Superior,2.610966057,2781,yes
11,25,M,N,2,21,more-than,6,8,green,blue,2,1,4,1,6,0,2,1,2,TRUE,Superior,100,4369,no
11,25,M,N,2,22,more-than,5,7,blue,yellow,6,1,5,0,1,1,4,0,2,TRUE,Superior,94.77806789,2626,no
11,25,M,N,2,23,no-more-than,5,7,green,black,2,1,5,0,2,1,3,1,2,FALSE,Superior,1.305483029,2779,no
11,25,M,N,2,24,exactly,4,5,blue,yellow,4,1,1,1,5,0,4,0,1,?,Superior,4.438642298,2372,yes
11,25,M,N,2,25,no-more-than,6,5,red,yellow,3,0,5,1,1,0,3,0,-1,TRUE,Inferior,1.044386423,3651,no
11,25,M,N,2,26,no-more-than,6,4,green,red,4,0,3,1,6,0,3,0,-2,TRUE,Inferior,0,3248,no
11,25,M,N,2,27,more-than,4,7,red,black,3,1,2,0,1,1,3,1,3,TRUE,Superior,0.522193211,3340,no
11,25,M,N,2,28,no-less-than,5,6,red,black,3,1,2,0,5,0,3,1,1,TRUE,Superior,4.960835509,2924,no
11,25,M,N,2,29,exactly,6,4,blue,yellow,1,0,2,0,4,1,1,0,-2,FALSE,Inferior,0.522193211,3706,no
11,25,M,N,2,30,exactly,6,6,green,red,6,1,2,0,3,0,4,0,0,TRUE,Equal,1.044386423,2733,yes
11,25,M,N,2,31,less-than,4,6,green,black,1,0,2,1,1,1,3,1,2,FALSE,Superior,1.566579634,3866,no
11,25,M,N,2,32,no-more-than,5,8,green,yellow,4,1,4,1,2,0,3,0,3,FALSE,Superior,6.266318538,5182,no
11,25,M,N,2,33,no-more-than,6,8,blue,yellow,2,1,3,1,3,1,4,0,2,FALSE,Superior,2.349869452,7890,no
11,25,M,N,2,34,no-more-than,6,9,green,black,2,1,3,1,4,1,5,0,3,FALSE,Superior,1.305483029,3099,no
11,25,M,N,2,35,more-than,5,3,green,yellow,6,1,5,0,3,0,5,0,-2,FALSE,Inferior,99.21671018,3985,no
11,25,M,N,2,36,exactly,6,5,blue,red,4,0,5,1,4,0,6,0,-1,FALSE,Inferior,3.133159269,4116,no
11,25,M,N,2,37,more-than,6,4,blue,red,4,1,4,0,2,0,2,0,-2,FALSE,Inferior,4.699738903,3370,no
11,25,M,N,2,38,exactly,4,6,green,yellow,4,0,6,0,3,1,3,1,2,?,Superior,4.960835509,3092,no
11,25,M,N,2,39,no-less-than,5,8,green,red,3,0,4,1,4,1,6,0,3,TRUE,Superior,3.133159269,3686,no
11,25,M,N,2,40,no-less-than,6,5,green,red,4,1,4,0,1,0,4,0,-1,FALSE,Inferior,0.522193211,2443,no
11,25,M,N,2,41,more-than,4,1,green,black,1,0,2,1,5,0,2,0,-3,FALSE,Inferior,6.005221932,3226,no
11,25,M,N,2,42,exactly,4,7,green,black,3,1,1,1,3,1,1,0,3,?,Superior,97.38903394,5282,no
11,25,M,N,2,43,exactly,4,7,blue,black,3,0,4,1,6,0,3,1,3,?,Superior,1.566579634,3261,yes
11,25,M,N,2,44,exactly,4,4,blue,red,5,0,2,1,4,0,2,1,0,TRUE,Equal,98.95561358,3339,no
11,25,M,N,2,45,no-less-than,5,7,red,yellow,6,1,1,1,4,0,3,0,2,TRUE,Superior,2.610966057,2938,no
11,25,M,N,2,46,more-than,5,4,blue,green,1,1,4,0,1,0,5,0,-1,FALSE,Inferior,4.177545692,3371,no
11,25,M,N,2,47,no-less-than,6,7,green,blue,3,1,1,1,1,0,3,1,1,TRUE,Superior,1.82767624,4570,no
11,25,M,N,2,48,exactly,4,2,blue,yellow,2,1,1,0,3,0,3,0,-2,FALSE,Inferior,0,3499,no
11,25,M,N,2,49,no-more-than,5,4,red,yellow,5,0,5,0,2,1,1,0,-1,TRUE,Inferior,2.610966057,3165,no
11,25,M,N,2,50,no-more-than,4,5,blue,red,1,0,3,1,1,0,2,1,1,FALSE,Superior,95.03916449,3459,no
11,25,M,N,2,51,exactly,5,8,red,yellow,3,0,3,1,1,1,4,1,3,?,Superior,3.133159269,3067,no
11,25,M,N,2,52,no-more-than,4,2,green,blue,2,1,4,0,6,0,2,0,-2,TRUE,Inferior,5.483028721,3355,no
11,25,M,N,2,53,more-than,5,5,green,blue,6,0,1,1,2,1,2,1,0,FALSE,Equal,99.73890339,2909,no
11,25,M,N,2,54,exactly,4,4,red,black,4,1,2,0,2,0,5,0,0,TRUE,Equal,98.95561358,2571,yes
11,25,M,N,2,55,exactly,4,4,blue,black,6,0,1,1,2,1,1,1,0,TRUE,Equal,100,6289,no
11,25,M,N,2,56,less-than,4,5,red,blue,2,1,3,1,3,0,2,0,1,FALSE,Superior,100,2876,no
11,25,M,N,2,57,less-than,5,3,red,black,3,0,1,0,6,0,6,1,-2,TRUE,Inferior,0,2475,no
11,25,M,N,2,58,no-less-than,6,8,green,red,1,0,5,1,2,0,3,1,2,TRUE,Superior,8.093994778,2786,no
11,25,M,N,2,59,exactly,5,5,blue,red,2,0,5,1,4,0,4,0,0,TRUE,Equal,100,3035,yes
11,25,M,N,2,60,less-than,5,7,green,blue,3,1,2,1,4,0,2,1,2,FALSE,Superior,1.566579634,2208,no
11,25,M,N,2,61,exactly,5,4,red,blue,5,0,4,0,5,1,5,0,-1,FALSE,Inferior,100,2854,no
11,25,M,N,2,62,exactly,5,3,green,black,3,0,5,1,1,0,2,0,-2,FALSE,Inferior,95.3002611,2674,no
11,25,M,N,2,63,exactly,6,6,green,blue,1,1,1,1,1,0,4,1,0,TRUE,Equal,100,2498,no
11,25,M,N,2,64,exactly,6,6,blue,red,1,0,1,1,5,1,2,0,0,TRUE,Equal,99.21671018,2483,no
11,25,M,N,2,65,exactly,5,7,red,blue,3,0,4,0,3,1,4,1,2,?,Superior,6.005221932,2341,no
11,25,M,N,2,66,less-than,4,7,green,yellow,6,0,3,1,3,1,1,1,3,FALSE,Superior,1.566579634,3497,no
11,25,M,N,2,67,no-less-than,6,6,red,blue,1,1,4,1,1,1,1,0,0,TRUE,Equal,2.349869452,8460,no
11,25,M,N,2,68,no-less-than,5,3,red,green,3,0,1,0,2,0,3,1,-2,FALSE,Inferior,3.394255875,3762,no
11,25,M,N,2,69,more-than,6,7,red,yellow,3,1,4,0,3,1,1,1,1,TRUE,Superior,100,2869,no
11,25,M,N,2,70,no-less-than,6,9,green,red,2,0,3,1,3,1,3,1,3,TRUE,Superior,0.261096606,3129,no
11,25,M,N,2,71,more-than,6,6,green,red,1,0,4,0,1,1,5,1,0,FALSE,Equal,98.43342037,2435,no
11,25,M,N,2,72,no-more-than,4,4,red,yellow,3,1,3,0,1,0,1,1,0,TRUE,Equal,5.221932115,3412,no
11,25,M,N,2,73,more-than,4,4,green,blue,3,1,3,0,1,0,1,1,0,FALSE,Equal,3.916449086,2794,no
11,25,M,N,2,74,less-than,4,2,red,yellow,3,0,6,1,4,0,6,0,-2,TRUE,Inferior,1.044386423,3262,no
11,25,M,N,2,75,exactly,5,5,green,blue,1,0,1,1,4,1,5,0,0,TRUE,Equal,98.17232376,2834,no
11,25,M,N,2,76,no-less-than,4,2,red,blue,3,0,5,0,2,1,6,0,-2,FALSE,Inferior,0,3843,no
11,25,M,N,2,77,less-than,5,5,red,green,2,0,3,1,1,1,1,1,0,FALSE,Equal,100,3476,no
11,25,M,N,2,78,exactly,4,6,red,yellow,4,0,4,1,6,0,2,1,2,?,Superior,2.610966057,3259,yes
11,25,M,N,2,79,less-than,5,2,blue,red,1,1,2,0,5,0,6,0,-3,TRUE,Inferior,2.610966057,2377,no
11,25,M,N,2,80,more-than,5,2,green,black,3,0,4,0,3,0,2,1,-3,FALSE,Inferior,0.522193211,3053,no
11,25,M,N,2,81,more-than,5,8,green,red,1,1,3,1,6,0,4,1,3,TRUE,Superior,92.95039164,3064,no
11,25,M,N,2,82,exactly,5,8,red,green,4,0,3,1,5,1,4,0,3,?,Superior,0,2461,yes
11,25,M,N,2,83,no-less-than,5,4,blue,black,6,0,1,1,1,0,5,0,-1,FALSE,Inferior,98.17232376,3004,no
11,25,M,N,2,84,no-more-than,6,3,blue,red,3,1,1,0,2,0,2,0,-3,TRUE,Inferior,4.438642298,2698,no
11,25,M,N,2,85,no-less-than,4,1,green,blue,6,0,2,1,1,0,1,0,-3,FALSE,Inferior,0,4100,no
11,25,M,N,2,86,exactly,5,5,green,red,1,1,3,1,5,0,1,1,0,TRUE,Equal,100,3210,no
11,25,M,N,2,87,more-than,4,5,blue,yellow,3,1,1,1,1,1,3,0,1,TRUE,Superior,99.47780679,2812,no
11,25,M,N,2,88,exactly,6,9,green,red,2,1,2,1,6,0,5,1,3,?,Superior,0.261096606,2650,no
11,25,M,N,2,89,more-than,4,3,red,green,4,0,2,0,2,1,4,0,-1,FALSE,Inferior,2.349869452,2757,no
11,25,M,N,2,90,no-more-than,5,3,red,yellow,3,0,3,0,4,0,3,1,-2,TRUE,Inferior,1.566579634,2921,no
11,25,M,N,2,91,no-less-than,6,3,blue,red,6,0,3,0,6,0,5,1,-3,FALSE,Inferior,97.65013055,3093,no
11,25,M,N,2,92,no-more-than,6,6,red,green,2,1,5,0,2,1,2,1,0,TRUE,Equal,3.133159269,3946,no
11,25,M,N,2,93,less-than,4,3,green,black,5,0,3,0,1,1,1,0,-1,TRUE,Inferior,100,3150,no
11,25,M,N,2,94,no-less-than,5,5,blue,yellow,3,0,2,1,1,0,3,1,0,TRUE,Equal,98.17232376,3338,no
11,25,M,N,2,95,less-than,6,6,red,blue,2,1,1,0,2,1,2,1,0,FALSE,Equal,0,3081,no
11,25,M,N,2,96,no-less-than,4,4,red,yellow,2,1,2,1,4,0,3,0,0,TRUE,Equal,3.916449086,2755,no
11,25,M,N,2,97,exactly,5,2,red,black,1,0,4,0,1,1,3,0,-3,FALSE,Inferior,2.872062663,2620,no
11,25,M,N,2,98,exactly,6,3,blue,red,2,1,3,0,6,0,2,0,-3,FALSE,Inferior,5.221932115,2669,no
11,25,M,N,2,99,more-than,4,6,blue,black,1,0,2,1,1,1,3,1,2,TRUE,Superior,0,2771,no
11,25,M,N,2,100,no-more-than,5,5,green,red,4,0,5,0,3,1,2,1,0,TRUE,Equal,4.699738903,3052,no
11,25,M,N,2,101,no-more-than,4,6,green,blue,3,0,4,0,3,1,3,1,2,FALSE,Superior,1.044386423,3456,no
11,25,M,N,2,102,no-more-than,4,7,green,yellow,2,1,3,1,2,1,1,0,3,FALSE,Superior,50.39164491,3587,no
11,25,M,N,2,103,no-more-than,5,2,blue,yellow,3,1,2,0,1,0,6,0,-3,TRUE,Inferior,7.832898172,2894,no
11,25,M,N,2,104,no-less-than,5,2,red,green,6,0,2,1,6,0,6,0,-3,FALSE,Inferior,1.82767624,3337,no
11,25,M,N,2,105,less-than,4,4,green,red,1,1,1,0,1,1,2,1,0,FALSE,Equal,3.133159269,3364,no
11,25,M,N,2,106,less-than,6,5,red,blue,6,1,6,0,6,0,4,0,-1,TRUE,Inferior,5.483028721,3700,no
11,25,M,N,2,107,exactly,6,7,green,black,3,1,1,1,2,0,3,1,1,?,Superior,96.86684073,3480,no
11,25,M,N,2,108,no-less-than,4,6,green,blue,2,1,3,1,1,1,2,0,2,TRUE,Superior,10.18276762,2268,no
11,25,M,N,2,109,more-than,6,3,green,yellow,2,1,2,0,1,0,2,0,-3,FALSE,Inferior,2.088772846,2412,no
11,25,M,N,2,110,exactly,4,1,red,green,2,1,4,0,2,0,5,0,-3,FALSE,Inferior,3.916449086,1980,no
11,25,M,N,2,111,no-less-than,4,5,red,yellow,1,1,2,1,2,0,2,1,1,TRUE,Superior,1.305483029,2963,no
11,25,M,N,2,112,less-than,5,6,green,black,1,1,3,1,1,0,2,1,1,FALSE,Superior,3.916449086,2809,no
11,25,M,N,2,113,exactly,4,5,blue,red,3,1,4,0,1,0,2,1,1,?,Superior,5.221932115,2898,no
11,25,M,N,2,114,less-than,6,8,blue,yellow,2,1,3,1,2,0,3,1,2,FALSE,Superior,1.566579634,3279,no
11,25,M,N,2,115,exactly,6,8,red,blue,6,1,2,1,3,0,1,0,2,?,Superior,3.394255875,2410,yes
11,25,M,N,2,116,exactly,5,6,green,blue,5,1,1,1,4,0,6,0,1,?,Superior,0.261096606,2225,yes
11,25,M,N,2,117,less-than,6,7,blue,yellow,1,0,2,1,6,0,5,1,1,FALSE,Superior,2.349869452,2778,no
11,25,M,N,2,118,no-more-than,6,7,green,black,6,0,2,1,5,1,6,0,1,FALSE,Superior,3.133159269,2859,no
11,25,M,N,2,119,no-less-than,6,4,green,black,2,0,2,0,3,1,4,0,-2,FALSE,Inferior,96.34464752,2459,no
11,25,M,N,2,120,exactly,5,7,red,blue,2,0,5,0,2,1,5,1,2,?,Superior,0,2027,yes
